EmployeeID,Experience_Years,Hours_Worked_Per_Week,Productivity_Score,Performance_Score,Skill_Level,Defect_Rate,Attendance_Rate,Salary
1957,10,49,66.67394313,96.68394531,2,1.770414411,87.09123552,39792
1958,21,41,96.94925584,77.11932801,4,6.340007674,79.18177595,69061
1959,12,52,92.85885011,76.37282319,1,3.641528191,76.53397345,39277
1960,15,33,74.16258249,57.05630591,4,8.523653493,79.81600066,41069
1961,21,52,86.23283069,50.03947555,2,7.565526601,88.8548629,47617
1962,10,45,81.49102695,90.50700454,1,6.105131641,75.17969607,30490
1963,14,52,87.08497054,54.37872815,2,3.642022226,77.7592071,49139
1964,13,45,87.3068461,81.69249094,4,2.099318317,84.04182588,56784
1965,5,30,85.1493606,95.73082273,3,7.761518641,76.99150296,27093
1966,6,51,70.64405474,60.43259566,2,4.86409099,87.65931009,33172
1967,24,54,61.56025683,83.26364181,2,2.247500382,97.69528085,56426
1968,2,31,78.22267128,53.93492884,3,1.95174615,92.44268097,25898
1969,22,59,95.63895539,80.18775719,4,1.654009045,89.99279842,74551
1970,17,32,82.77989034,58.19658605,2,7.771611962,87.48164428,40183
1971,4,55,93.29564167,86.79767803,4,2.289871853,84.63843728,37466
1972,14,50,99.66497372,65.06156474,3,5.266422635,75.59691579,46684
1973,10,54,66.54464817,73.16955044,1,4.51546361,96.84131366,28534
1974,3,49,87.67110557,79.9715271,2,5.796108992,77.45608006,24870
1975,25,46,86.97174295,58.56367053,4,8.771549004,72.73926633,53442
1976,3,49,99.19821789,87.08189093,3,8.677473901,92.50045538,23372
1977,15,51,99.42402936,65.13201703,3,4.510760718,75.26846603,49313
1978,6,50,87.46714447,83.118593,2,0.1536625073,81.15687999,44168
1979,17,59,69.74459168,57.91415253,1,4.264438057,70.84854785,36065
1980,12,58,91.94223353,84.40588296,2,6.061935374,74.11203828,41461
1981,22,30,64.28116537,56.40940364,4,5.577647591,75.19610892,65757
1982,20,49,91.22797217,71.26782481,3,6.513361058,71.63230383,46928
1983,24,35,96.40784497,62.36030369,1,1.540757325,89.6997087,58569
1984,29,58,75.31333579,87.41876247,4,6.465350988,95.11023387,88048
1985,11,44,85.2254118,63.10175023,2,1.826516187,81.19946219,43911
1986,25,55,77.20570928,94.08586532,3,7.505239807,96.2372943,59737
1987,4,55,77.5106022,94.59101057,2,3.390876133,76.40039724,31572
1988,26,43,72.41483556,59.82206576,1,7.098954334,79.76171271,41040
1989,28,49,90.48518482,80.69229725,1,0.4786559891,74.52210979,77458
1990,26,44,97.44706257,54.38588209,1,4.078600256,88.61677586,45742
1991,6,43,97.63003437,69.57685498,1,7.050345223,82.59608773,27375
1992,1,54,66.99125139,85.66608648,1,2.268705163,88.39850041,22632
1993,20,50,94.98974599,82.97116234,2,7.952870448,92.85024716,41905
1994,23,53,89.49725766,81.23503347,1,6.307797331,86.37109048,43412
1995,28,54,70.11349603,64.12704318,1,5.875617721,88.82891065,55020
1996,16,55,62.69138452,68.90124747,3,3.535488542,98.05750943,49373
1997,15,34,70.71989068,55.14730724,1,4.824514704,78.97192929,39640
1998,17,35,96.48832947,85.95114102,3,5.97349301,80.77491816,45403
1999,8,46,85.327147,75.19443984,3,4.724621139,91.53110085,40312
2000,28,40,88.84218644,85.43828162,3,6.983133239,88.33916551,60490
